"entity_id:ID","entity_key","canonical_name","aliases",":LABEL"
"66a5ae3c-15d0-5282-9797-0b786fdaa521","industry_chain:fashion_apparel","非运动服装产业链","大众服装产业链","IndustryChain"
"66d7b436-c624-57e4-a4d8-d25cb023ae74","chain_node:v2_da6ac3d657c68139fb62233e0364190123f1b24b","快递干线运输服务","","ChainNode"
"66e9b46c-e72a-5c61-bbea-288b22ea21c2","chain_node:v2_a1eecb6ba95e4d783d6622dfea573dc959308bc1","碳纤维预浸料","","ChainNode"
"66eb3941-e954-50f2-ae87-75a099cae816","concept:master_v1_29acdb025d4910d3","医美","","Concept"
"66fdd60c-1d37-53a5-9e90-a90d633f35c7","chain_node:v2_3015289386f97faa1b4886689da11399dd340fe7","灯杆边缘计算网关","","ChainNode"
"66ff9d4b-ab13-5b4a-a7a7-f292ab4d603b","chain_node:v2_5b2721aadbf472d562cb6f441f8e2abf16376901","生鲜乳","","ChainNode"
"6706d880-41b0-568e-826f-5dcf931a5daf","chain_node:v2_c4f98e3bc9709eb4caea386e471082ef39227200","运载火箭航电系统","","ChainNode"
"670bcd8a-72aa-5105-a475-73f6ad8d29ef","chain_node:v2_b54c6a8d86b8f0324ef3adb20989a96b4c170f01","军用固定翼飞机保障维修服务","","ChainNode"
"67128a6b-649a-5b70-94f6-e311e71c32b2","concept:master_v1_49d723ebd525cf10","纯碱产业","","Concept"
"67288cd6-8c08-5651-8cc6-c786f8c85952","chain_node:v1_6aea693355eb0e57026bb8cad1e6a0833f790959","生化诊断试剂","","ChainNode"
"674eb857-c687-5031-bcad-5ac033f21f65","chain_node:v2_023c13fa48d44c97bd436ea42e8effc4c3ff1c85","低压成套开关设备","","ChainNode"
"675bf6c2-5529-540b-a6b2-6690127c748b","chain_node:v1_07bf1ed668d7bf7c554625133bb921e0de05f478","燃气供应","燃气|燃气Ⅱ|燃气Ⅲ","ChainNode"
"676137c0-322f-5d6f-95d1-049c2866f98c","chain_node:v1_e96ebd5a37bde51eb3f4b6ac38dbf8c9af04a798","云办公","","ChainNode"
"67770f77-ae6b-5b02-8af4-8dbdb83f2850","chain_node:v2_a72586efc70b4df4004b11786e0f8b325fd2356e","染色成品布","","ChainNode"
"677d3c66-b4ac-50a5-bd70-7bc8c60d7cee","chain_node:v2_13dc268f099c0f3e1591934308bf007f141fee67","公交场站基础设施","","ChainNode"
"67879f32-2121-5971-8aa2-025a0f32ecda","industry_chain:industrial_electric_motors","工业电机产业链","电机产业链","IndustryChain"
"679773fa-364e-583b-a04b-ae3d2097b777","chain_node:v2_d2c6c40d897842ea0bf6dd0f70072ac0eb080a92","防晒活性成分","","ChainNode"
"6799d05d-531d-5f83-ae8f-9609ac35a209","chain_node:v2_6c913d4fd8a96c8b9105bd1c36638b34da94419e","车用尿素溶液","","ChainNode"
"67b28550-b5a4-59c1-ad2f-91f06005f9ed","chain_node:v1_df712b6ca1bf9554cee303d16b29b4a9318059b9","合成树脂","","ChainNode"
"67c3ec20-585d-56d1-98c7-541c3f54ea53","industry_chain:hotel_accommodation_services","酒店住宿服务产业链","酒店产业链","IndustryChain"
"67c7d536-34e5-5528-a98b-a08410639b9c","chain_node:v2_759f8ba094639541f55010f56bcb46fdb9810da9","标定地层测量传感器","","ChainNode"
"67c92085-fe5c-5681-b3fa-27fa4bffd102","chain_node:v2_01a6ad7dcb649f0708a3eadabe35d89c00a2a857","银合金粗锭","","ChainNode"
"67d15559-ad6d-5954-b25f-9a889ef3e62a","chain_node:v1_9200f370c35520d6614d56afb05018dd4ce1f4d7","海洋捕捞","","ChainNode"
"67df0f77-1297-5ecc-957e-600bba68f33d","industry_chain:municipal_pipeline_construction_services","市政管网工程施工产业链","","IndustryChain"
"67f02e58-e1fd-56ff-bad2-37029bb2df56","chain_node:v1_c236a66878e571c7791a6a2fc885d049d71104cf","汽车轮胎","","ChainNode"
"680533b7-4bc5-5562-9c90-12bcd5ebc923","chain_node:v2_dadb50dbd874a126f95352d73807c4798b632bc8","核辐射监测与检测服务","","ChainNode"
"68058bf2-8842-5c65-97e1-3434ccf4b243","chain_node:v1_a444219f3aa0e87383c39ec068b8e923f67bf367","水产初加工","","ChainNode"
"6808d46e-43f7-50ad-b0cf-5b7c0ff98ca3","chain_node:v2_dde0d117533b9f351113a0947256ee408bcc10ae","粘胶原液制备服务","","ChainNode"
"680b7622-d3c2-5f8d-98f5-0ba25ec95a4c","industry:sw:workbook_snapshot_v1:330700","其他家电Ⅱ","","Industry"
"682a4b4c-3082-5a4e-9224-f0d55fc7ddc9","chain_node:v2_a97f8763892794ec880b17c73e09a164693ede60","护肤乳化表活基料","","ChainNode"
"685b968f-961b-51ed-b3ba-c7cc99cd3609","chain_node:v2_21f13edf9fb5f03848f1d67523316939b8bb0e6f","厨房小家电电机","","ChainNode"
"6862b9aa-17f0-56eb-81f7-f28d55eac20e","industry_chain:food_beverage_metal_packaging","食品饮料金属包装产业链","","IndustryChain"
"686a9d47-f2b3-5786-85b9-c7165099cc6f","chain_node:v1_fe29d7cc26829a89837bf2e7c3f521208b744a21","共享单车","","ChainNode"
"68790e06-ac60-5943-8516-40fb5d06257f","chain_node:v2_b4d060279a50a6ec8a10d43cdb3a7f40fad71c56","合规上市温控药品","","ChainNode"
"6896ebfe-8e99-588a-b770-5ab831bb65aa","chain_node:v2_e491e90da9ca999f2fd897591318c355592076bc","环境修复专用设备","","ChainNode"
"689a9bfc-0691-5f5c-84aa-856265931ce6","industry_chain:industrial_machine_vision_systems","工业机器视觉系统产业链","机器视觉产业链","IndustryChain"
"68ad89f2-b818-5b10-b979-40b91abe3d54","industry_chain:passenger_vehicles","乘用汽车产业链","乘用车产业链","IndustryChain"
"68ae537a-ad19-54e8-b429-2559486d96c1","chain_node:v2_550e48d3d55687e73f5dcb7468c689fac3914fda","水性包装印刷油墨","","ChainNode"
"68b70455-2f55-5fca-ba9c-c02598948e49","chain_node:v2_49d3b394d6bac4cdc881b5155d6b940c6646730b","显示面板彩色光刻胶","","ChainNode"
"68de6160-7c31-5df3-a18c-21748563722d","chain_node:v2_28b5b1cf176cba62a705b134fb8c3c64017c4ecc","岩土钻探服务","","ChainNode"
"68e122da-6f7b-53aa-a518-4722c0929ffa","chain_node:v2_b07b3e4d541839f4bfad0da1535e9ab703378026","医疗耗材院内配送服务","","ChainNode"
"68f3c05c-f2b6-59e7-ae21-8dc4ec06bf18","chain_node:v2_0aaa0547292c68620dd418b843532f15105aa084","储能隔离变压器","","ChainNode"
"68f71b29-4ad3-5fa1-92b9-8205dfee34ae","chain_node:v2_d40134f7aab8b06b289abe1fe9ad39f4a12075c4","合同物流操作服务","","ChainNode"
"68fefdae-bd22-5a7f-9549-b81d56da2e6b","industry_chain:automotive_power_modules","车规级功率模块产业链","","IndustryChain"
"690b3020-3808-5eb7-a97e-4272c720ba70","chain_node:v2_edddf1fde265f25c18963d01af71d61161bd582b","遥感卫星总装集成测试服务","","ChainNode"
"6911ee2c-7d11-5957-bb88-2775e25aba80","chain_node:v2_85610466c751a463e5f4ccc2d37f7038c93234af","照明工程安装服务","","ChainNode"
"6917bacd-596c-50bf-91f3-0b2e91b4b87b","industry:sw:workbook_snapshot_v1:330202","其他黑色家电","","Industry"
"6936a857-82f2-5a45-a134-cdb8557d6583","chain_node:v1_1f4d7fddea57a23e3e2a925d87a0e74c877bd8e6","书写工具","","ChainNode"
"69529720-95cb-513e-a58e-a43665d3b80c","industry:sw:workbook_snapshot_v1:710301","IT服务Ⅲ","","Industry"
"69902b3d-7685-555b-999e-20138f93c6fd","chain_node:v2_88ffc5caf5717b10655777f6ae163130856ed2e5","铁路信号调度系统","","ChainNode"
"69a69306-bf1c-556b-897c-d9733efba848","chain_node:v2_1f65a32ae53000274fca48ecda1f408704ee7024","超导磁体绕制与浸渍服务","","ChainNode"
"69aca913-dc60-59e0-8b58-a52d1aed6ca6","chain_node:v1_8bf58e3007f2c10dca7d6ae23307314077102159","重组蛋白","","ChainNode"
"69ad4257-30a2-56ae-b758-50479b29042f","chain_node:v2_958adbc49f48c03d01175a526e2d453ce2ed6018","包装塑料薄膜基材","","ChainNode"
"69af9884-af19-5b18-adb2-3b2b65d7bb90","chain_node:v2_538b149b906e67f168b15966af11576015185638","智慧管网数字管理平台","","ChainNode"
"69b64d2c-2e9b-5ae4-a7a1-4d3cdb8a5073","chain_node:v2_aa4a242ad9d08e2fa663f09d76d44321a2eb8f29","稀土分解浸出服务","","ChainNode"
"69c476d7-ee0c-5c10-a587-cc643776b967","chain_node:v2_28d1c60466650769d865ffe92b6498ca4130d9c8","旅游零售品牌商品采购服务","","ChainNode"
"69ccf075-9d8d-5558-ad99-01cde585b9b8","chain_node:v2_28edbb67b8240d522be0e87d91a202cb5cc69f18","电力电缆制造服务","","ChainNode"
"69df89cb-9722-5078-9243-0d7d6cb880c7","chain_node:v2_e9b2883cbbfb497584cde6449e7cc31631ec1fb0","页岩气集输净化服务","","ChainNode"
"69e182c1-ef57-5614-8443-af4214170958","chain_node:v2_3699ac49932993659ab16bdfb77514e4e5cf489f","机械表组装测试服务","","ChainNode"
"6a033813-6f91-5f25-8867-24a3bebb5edb","chain_node:v1_525497bcb14b828f49bac70cacb87f5c92e4c658","航运服务","航运|航运概念","ChainNode"
"6a0b7aba-8207-5bb4-807f-8d42a115aba1","chain_node:v2_21aa1a5fa906bb05ec9d922e4eeee5cf6d34b5d6","合格无缝钢管","","ChainNode"
"6a138ea3-d4ea-5744-864d-048ed35db323","industry_chain:tire_pressure_monitoring_systems","汽车胎压监测系统产业链","胎压监测产业链","IndustryChain"
"6a19a885-1802-5d02-87cf-dca5871a44d9","chain_node:v2_2ab12b1efdc0ef187e80ef0ff6fbbc47d0c63488","企业级数据库平台","","ChainNode"
"6a1a8488-14fc-5a51-9261-c552ddbc6bc8","industry_chain:non_degree_training_services","非学历培训教育服务产业链","培训教育服务产业链","IndustryChain"
"6a200411-fd2a-521b-a709-0b2daf79bf0a","chain_node:v2_6ec94269eaf462715dbcee9fe7e55e737b32c8f5","农产品收储销售服务","","ChainNode"
"6a279061-acaf-5dbb-965b-e5c371527ad5","industry:sw:workbook_snapshot_v1:240500","小金属","","Industry"
"6a2cf857-5c12-55f9-b54c-45085b84d8ad","chain_node:v1_ba85e8b4fb6e55ae9be1be4735140ed42d350062","运动服装","","ChainNode"
"6a362e0c-0d5d-5c58-8f9b-c1ed65f2e3b4","industry:sw:workbook_snapshot_v1:270106","集成电路制造","","Industry"
"6a37cc82-d969-51b6-828d-ceca452b6013","chain_node:v2_cbbd09539ef42d0860e6ecfa8226e398fb39f032","行业业务数据产品","","ChainNode"
"6a3c1f0b-72e9-597b-be12-d70727efb891","industry:sw:workbook_snapshot_v1:450603","电商服务","","Industry"
"6a4c6541-e449-5388-8969-a30368984cb0","chain_node:v2_7cb58105d1567388a4bee80de3a40225cdf07774","TCR候选序列","","ChainNode"
"6a54f6ec-259c-56c7-b0d2-77197fdab400","industry_chain:trade_publishing_services","大众图书出版服务产业链","大众出版产业链","IndustryChain"
"6a56c700-4f59-51a1-8573-8b7e5a1ca147","industry:sw:workbook_snapshot_v1:110500","农产品加工","","Industry"
"6a575edd-8050-57e5-b54f-ed6239061725","chain_node:v2_f5bb95a74f42d017e2d1af791e8809d008fa9091","电池级碳酸锂","","ChainNode"
"6a58c6c2-e91c-5a97-8c57-d0e80ad9709e","chain_node:v1_7717331ef1367f0cab92de6a27db06e5d5738031","肝素","肝素概念","ChainNode"
"6a60b51d-3d21-5d6c-9c05-ab095196fa6c","chain_node:v2_a55ff66f7326073be7140df9100e9543bc9cd0bd","VPN网关设备","","ChainNode"
"6a6c5940-88b9-5503-98dc-29d4344af16d","industry_chain:enterprise_resource_planning_software","企业资源计划软件产业链","ERP软件产业链","IndustryChain"
"6a886715-a190-5e27-9af1-2edac51b7491","chain_node:v2_43f7b8859c2c22d9f19efac1541d76d614a9848f","汽车零配件供应服务","","ChainNode"
"6a90681a-3276-52fd-ab13-91ec9edb2351","industry:sw:workbook_snapshot_v1:110703","肉鸡养殖","","Industry"
"6a97b07c-79f4-5fcc-a87a-7423f047daee","chain_node:v2_6591d077656aac863ce39fc90faed5c29b88ea89","工业物联网数据接入服务","","ChainNode"
"6ad721e8-0746-539e-b32f-f7e6eb109350","chain_node:v1_fefd5ae6df9cde609de5a7aa6b550a181b36b99f","车规级功率模块","","ChainNode"
"6ae8c08f-7631-5eda-9247-a054c0e04cd7","industry_chain:urban_gas_supply_services","城市燃气供应服务产业链","","IndustryChain"
"6aee4e50-67de-5c90-8b68-a74042c4588f","chain_node:v2_2d27642a5ab67cfac5e8f01e724edc1a12b8d477","锂电池制造产线","","ChainNode"
"6afc6e45-c7e4-57fa-b998-aa5981a9865a","chain_node:v2_b0235e0248f74335c09121b9f6a9e33948fd6d32","siRNA序列设计服务","","ChainNode"
"6b07e19b-eab3-5d51-8fa6-1c9c067bb09c","chain_node:v2_3ab2ae1f2864066161dc959a812c0334162be5fc","生态农产品","","ChainNode"
"6b16ac90-8789-5db6-b63e-1728e5682e4b","chain_node:v2_2b244f7980a719c7de924901e786a3a7546e8ff7","包装方案设计服务","","ChainNode"
"6b1febbc-7be4-5dd2-9bc4-8d40ffa60d1d","chain_node:v2_f2ff13c62f46c004751ada040c0712a5851af782","汽车毫米波射频SoC","","ChainNode"
"6b2dc8e2-0cb2-5760-a34d-63662c769b60","industry:sw:workbook_snapshot_v1:220401","涤纶","","Industry"
"6b449447-a09a-5e67-a88f-a641cb9247d6","chain_node:v2_0b0e78a607112348d948a9a5a5b6ea6b4cc5298f","新能源汽车减速器台架验证服务","","ChainNode"
"6b575cf5-5b5b-570c-835c-ef8818cce8b4","chain_node:v1_6852d9c7fa4f5d1e7ef5df186bea5b68801b16cd","收藏玩具","","ChainNode"
"6b6c1bd3-87b7-5d1a-b97a-27bdd023d251","chain_node:v2_762aa4015dbde95dcf83cb3dd107949bfcfa98b3","轨道交通票务系统","","ChainNode"
"6b87150a-c0b1-597a-ae0c-c4974889615b","chain_node:v2_b983e9c3c59806646c3902470ae4d8ed033077a1","载人空间站密封舱段","","ChainNode"
"6bc12fb2-8631-5d25-aef4-37571a363d4b","industry:sw:workbook_snapshot_v1:270100","半导体","","Industry"
"6bd42b71-3bd1-5850-962b-06ae684a748d","chain_node:v2_b51321729e99b4cbac56f6be9c24fdeb26eec3f9","镁碳砖制造服务","","ChainNode"
"6bd9753d-fd45-5fc5-b2ba-0d0565e175a4","chain_node:v2_a548f5e058ea4121d762465fdbf96304328cd41e","水处理仪表控制系统","","ChainNode"
"6beb4593-8cd1-579d-96d2-decb9ad227ff","chain_node:v2_053d10b0fee24036358e008476a4b4812c784f06","数据分类分级引擎","","ChainNode"
"6bee4801-3fe7-5653-a44b-06d7238eb6b3","industry_chain:enterprise_training_services","企业培训服务产业链","","IndustryChain"
"6bfc9d14-a3c2-5f36-9c3d-5c1ffdfd5af1","chain_node:v1_226e07bafb0ed73f41962329f2f4f6ae1eaa60e7","输变电设备","","ChainNode"
"6c0c1525-5536-53b6-9947-e24a91e7909b","chain_node:v2_7401f88c21ef989b2a24677162bbbb0c93eb4afa","医院诊疗设施","","ChainNode"
"6c41cbac-b358-59ca-915f-a5747f8c1224","chain_node:v2_237b12db9ce4bb8155ec354fa5d23f4b7f760eac","玻璃纤维织物","","ChainNode"
"6c5ebe76-a26a-507e-a90c-9ecfdabc4d6c","chain_node:v1_dc11ee6c0b8a8400c625b2eafa285f84061bd0f5","盲盒","盲盒经济","ChainNode"
"6c6a2c01-ea1a-5fa4-9dda-be1dc1f0d323","chain_node:v2_07819f3c58b5b3808fb0017a7bd8dc463804efad","Wi-Fi天线","","ChainNode"
"6c71b35c-8dd6-5963-89c4-add242bbd024","chain_node:v1_51330a095134e206ca1edb53361749e7ef311c92","学历教育","","ChainNode"
"6c7b49f5-26b1-5e64-ac3f-4e254a1bcfa0","chain_node:v1_51efd6b3143708d387ee3675eab8693c574b8aff","光伏扩散炉","","ChainNode"
"6c7b4e1a-73ad-5032-82e6-45165c7652c3","chain_node:v2_4cc15fdb209bf89f46ced4d550bbb3246edb6674","创新小分子药","","ChainNode"
"6c7e8cad-5c79-54a2-8386-ba28d5cb7e89","industry:sw:workbook_snapshot_v1:460000","社会服务","","Industry"
"6c82974f-b5f6-5b40-8bda-0121acbfebf9","chain_node:v2_1760d65e378e492f304e28b59a730735e9ac63ed","无线充电发射线圈","","ChainNode"
"6c879853-8229-53b8-87f5-dc82f551ce86","chain_node:v2_80982ef79fde02e019f4fc702aa13d003960756e","电力工程采购服务","","ChainNode"
"6c92f60c-45aa-5751-8115-67bdee10e0d4","chain_node:v1_9c48c41d5952ba7b0aa101a69ff298436f0aa66a","单晶炉","","ChainNode"
"6c9e54da-0cab-5784-b1b2-b82a67370481","industry_chain:precision_medicine_services","精准医疗服务产业链","","IndustryChain"
"6caf74a1-0c75-5e37-8047-f4691ea80c06","chain_node:v2_d5c8cf17ff9eb2765129e0a332fda3a6491383eb","合成生物发酵设备","","ChainNode"
"6cb3a8c0-d7b3-5017-b05c-0e8b784aa51f","chain_node:v2_2d592f7a2eb0ad805fc17e468d5d9e0776ba49ee","航空母舰动力系统","","ChainNode"
"6cb62f6a-336d-5c7b-ab3e-60361ac041e0","chain_node:v2_6d725735f9f9aecb5b9d51cb156b191450771b0c","数字货运调度平台","","ChainNode"
"6cb73778-7f1f-51e8-b169-76b650dfb0bf","chain_node:v2_f13fd30051e97386ae258e8bb54c581071891d0f","数字文字媒体平台服务","","ChainNode"
"6cb865ab-ed35-50dd-8cad-5df2629cf218","chain_node:v2_5b99921910b2dd39d9f2af11d4dcf0b71306bae5","光电探测器芯片","","ChainNode"
"6ccad8e2-1fb0-55d2-a2e9-c3949209feac","industry_chain:heparin_products","肝素产品产业链","肝素产业链","IndustryChain"
"6cd908b8-88bd-59a1-9382-f0aa0aafbf10","chain_node:v2_fe64a6d3b54e3425dc7f20723efe73cab4623567","复烤烟叶","","ChainNode"
"6cda61ab-f473-5259-ad58-7453e142aba1","chain_node:v1_c91ae4eaf6fb795c603592dfdbe74b7b5bfd7c03","eVTOL飞行器","飞行汽车(eVTOL)","ChainNode"
"6d1eb804-628e-52cc-8ab2-748b72b1aec3","chain_node:v1_daa856b8100b0645c6954ae8bd8a1c188e9cf6a4","工业气体","","ChainNode"
"6d2b18fc-cdde-5bc7-bdf2-effb84cfdcbd","chain_node:v2_784b47ccd89fb7fb9fb3d9a6cb3e39d8062278a6","商品化分散染料","","ChainNode"
"6d329e80-36bc-5b49-b006-1314a984714e","concept:master_v1_f0f33e26b7576b52","数据安全","数据安全概念","Concept"
"6d3743ab-4114-5283-82ff-77ef96bab2c5","industry:sw:workbook_snapshot_v1:340700","饮料乳品","","Industry"
"6d5c4707-bd90-5116-bb48-731737eff74b","chain_node:v2_380261f3d15b3d9c6de13f578773907beebe3237","硬岩锂矿石","","ChainNode"
"6d692d37-9138-5c3d-b56a-ca6d5802e253","chain_node:v2_b24ca30112d61218f24fc96b8f863f9104ac9c5d","患者白细胞单采服务","","ChainNode"
"6d83fcd1-906f-561f-a281-7712737c4b97","chain_node:v2_94c8ada5d999488c203756d663caa696981cab35","纺织机械制造服务","","ChainNode"
"6d9df515-5d43-5733-bbc6-e2537937d54f","chain_node:v2_3413a72f28b7b41e3c5e1031233452b31081b6dc","钾盐矿","","ChainNode"
"6daeb88b-c196-5af8-8af7-857ed64f8405","chain_node:v2_8a1f4851cc42a07e3e216fb53457fae9b585ef4e","新能源汽车电驱减速器","","ChainNode"
"6db160c6-3ec3-545a-a3e5-fa3b3a348de9","chain_node:v1_1c2148355f449bbc8729b7ad3d6fe0f6e22d9ccb","HBM高带宽内存","高带宽内存","ChainNode"
"6db6f04c-7557-52bf-8324-620a3c39f1f9","chain_node:v2_09fb254d0b9ba871cc666d5ee09874908d9de04c","TOPCon太阳能电池","","ChainNode"
"6dc7924e-ae54-5aa2-a3df-2b1c32786206","chain_node:v2_8cc90f8cae2d648abcffdaf69e7883517e750d5c","铝土矿","","ChainNode"
"6dd0f672-2f87-5ed7-b0df-47737e1f442b","chain_node:v2_4ef7472541ba6f6ef04e8463b7c17296bc82123b","彩票发行销售信息系统","","ChainNode"
"6dd30038-22d0-5ff6-83ac-9080c39323c3","chain_node:v2_2f84253ffdefc0a59e520149619f6ffc3431226c","超市快消品采购服务","","ChainNode"
"6dddff8e-8b16-55c7-908f-260a87af8a94","chain_node:v1_405642df4ca054e4c7bd6069a914a0bb40291380","铜缆高速连接组件","铜缆高速连接","ChainNode"
"6de22b0d-133d-5f17-b7f0-be7b545388dd","chain_node:v2_c4f11d0543afab89388208f84f4e80b965a6f4ee","家庭及个人清洁护理产品","","ChainNode"
"6df5a74a-90cc-5f77-9ebe-f5e63279c170","chain_node:v2_02199fe422b783d9fbc2ec64dd0c98f7300019b0","豆粕","","ChainNode"
"6dfaf92f-4c5f-563f-8815-efe9f02476e9","chain_node:v2_16855f1e9455c4280058ad081e1e25587b5efbd1","经批准的NK细胞治疗药物","","ChainNode"
"6e2dd658-ad27-5a24-b8dd-006b87f43cd0","chain_node:v1_e4341690f0539ddae5b143389e046f9190c854ad","网络安全软件产品","","ChainNode"
"6e40ca9a-d156-5ac8-9618-996659e2d36a","chain_node:v2_aa7cf22140663a3a30420ad6d9baa447e1843392","卫星导航信号运营服务","","ChainNode"
"6e44c4fc-73d1-54a9-b25d-36a19c6068eb","industry_chain:steel_tube_products","钢铁管材产业链","","IndustryChain"
"6e72432f-1dc8-562c-b14b-0f2cbe8b7cdf","chain_node:v2_b6aca4f8544c6bc61a84642ad2d7d0ed38f88471","单抗临床开发服务","","ChainNode"
"6e7c7cdb-6f37-54cd-a531-d8f0f0a3f1cc","industry:sw:workbook_snapshot_v1:330106","冰洗","","Industry"
"6e86d819-9234-5ab9-84e7-22a4059069e4","chain_node:v2_66cf6420c52d30f55dbf7bce4e742ff693a66c3e","修复放射性废物管理服务","","ChainNode"
"6e904ec2-b7dd-5824-8a56-b45b543906ef","industry:sw:workbook_snapshot_v1:360300","家居用品","","Industry"
"6eb16799-a8bf-5587-9e6a-6f7003ce579c","industry_chain:natural_rubber_materials","天然橡胶材料产业链","","IndustryChain"
"6eb4fca6-1edd-5993-a080-5b34b17c436b","chain_node:v2_81613f859fcf2133e36e1ffe393d0d107602d25b","铝矾土","","ChainNode"
"6ebbef1e-2859-5732-b222-3230c0ee3dbc","chain_node:v2_97e07290809d581fb7fa8e97ff4783663f841244","校准辐射探测设备","","ChainNode"
"6ebfc35f-eb36-5576-80cf-f91c0fc973e4","chain_node:v1_7578081ac7ad1d4194437d52eba043faf0e35ca2","会展服务","","ChainNode"
"6ecd1b2c-8aca-5192-80dd-2705ca1310b6","industry:sw:workbook_snapshot_v1:750301","炼油化工","","Industry"
"6edaa82b-c7c2-5389-9f13-d59cb34eaf4c","industry:sw:workbook_snapshot_v1:640501","轨交设备Ⅲ","","Industry"
"6ee4bd57-0192-5574-900d-731b308988ec","industry:sw:workbook_snapshot_v1:770200","化妆品","","Industry"
"6ee5af53-d3dc-51ba-863c-947b4d743ea4","industry_chain:architectural_ceiling_materials","建筑吊顶材料产业链","","IndustryChain"
"6ef0b73a-dc84-596c-ba81-0096c03d8f8b","industry_chain:commercial_and_industrial_hvac_equipment","商用及工业制冷空调设备产业链","制冷空调设备产业链","IndustryChain"
"6ef9fdb9-30ef-565f-b934-8d529732dccd","chain_node:v2_2ae4374b23b4fb2d38d4aade56f7a3fe5c99e67e","纺织机械伺服电机","","ChainNode"
"6f2f9fe9-4512-55a5-a380-10df8aa7419e","industry:sw:workbook_snapshot_v1:270200","元件","","Industry"
"6f4904d2-479e-5b08-9e26-10ee37ef47e9","industry_chain:exhibition_and_conference_services","会展服务产业链","","IndustryChain"
"6f78bf43-4126-55f1-9250-bec2c5808373","industry_chain:shale_gas","页岩气产业链","","IndustryChain"
"6f7993eb-981c-5717-ab16-ac9ed1532cbb","industry_chain:natural_scenic_area_operations","自然景区运营服务产业链","自然景区产业链","IndustryChain"
"6f8b80f0-5d92-5e5e-839d-0f5dcf0514cc","chain_node:v1_82cefefe927578f6c46b90504b3c5fb45bee8bc4","LED封装器件","","ChainNode"
"6f956945-f94e-563f-a7ef-5fb27ab9164b","chain_node:v2_a8ca9479746b3599a0a142881893d2504e0d929f","生物基丁二酸糖质发酵原料","","ChainNode"
"6fc6e61b-2d35-5271-b25f-3a4c30029a72","industry_chain:genetically_modified_crop_seeds","转基因作物种子产业链","","IndustryChain"
"6fdc55cd-0bda-56d5-9e05-45b35ed9f3be","chain_node:v2_5b0583238c23416169b9d964f5b197f04f6d10a9","直馏石脑油","","ChainNode"
"6fe3bc94-b3d0-541c-aad6-e0bff38ac117","chain_node:v2_e572624edbf0706150468e5f5a07139abe9f907a","火电设备安装调试服务","","ChainNode"
"6fe82e78-69db-55ec-a026-cb7f46e8afc3","chain_node:v2_750b0d03c21474d37f77d7b0da7260c6c6e93175","绿化苗木","","ChainNode"
"6ff2050d-777a-5a71-bbed-7c8c87bc9a18","industry_chain:film_television_and_animation_production","影视动漫制作产业链","","IndustryChain"
"6ff7f660-88d2-5666-942c-663ed6588c46","chain_node:v2_550896ba4d36c491174cefc526c99eed3d8770ae","钴湿法冶炼中间品","","ChainNode"
"7009e6b1-a7ca-50ed-978b-b93e9bc73db7","industry_chain:publishing_services","出版服务产业链","出版产业链","IndustryChain"
"70123047-8201-5e38-912d-c668998af850","industry_chain:medical_supply_processing_and_distribution_services","医疗SPD供应链服务产业链","医疗SPD产业链","IndustryChain"
"701c38ca-f5b2-5fdf-b091-fe903b4fa83f","chain_node:v2_12f0b434b7025dc18d6cae57b52ed0e61d3ca020","高端皮具手工制造服务","","ChainNode"
"701e3326-91f2-5eb2-bfcc-0f1aa4f44fe1","chain_node:v1_e604fa9a7a9c3938b8bb5f6a27423ce08fcf46d9","汽车变速箱","","ChainNode"
"703df887-5ac0-52c6-9eac-60216b83d270","industry_chain:electric_vehicle_battery_swapping_services","电动汽车换电服务产业链","换电服务产业链","IndustryChain"
"703fe6ff-5e3c-5d0e-b136-53b98897beab","chain_node:v2_18ca5e23ba0c80ca2ea35a64a7adf8c66550d82a","电视主控SoC","","ChainNode"
"70456070-bfc6-5aa9-b907-b9d2ec7f1348","chain_node:v2_d9179210b8819fc34871f9f0a96f6f02c6e6cc1a","终端复热服务","","ChainNode"
"70786014-9416-52b9-a1f8-6e66e8da9db9","industry_chain:aesthetic_medical_consumables","医疗美容耗材产业链","医美耗材产业链","IndustryChain"
"708c5e6b-2e79-51ee-b4f0-733819ac4565","chain_node:v1_7912cf8460f18f70bfc4f52c299faeb240b51f2a","影视院线","","ChainNode"
"7090bf50-657a-5747-877a-418fc3b84893","chain_node:v2_cdf9ceadd42daa562299f10935faf9cd5337d1e3","医用超导磁体","","ChainNode"
"709621a3-3e14-59e9-84f6-d0894c9c190e","chain_node:v2_4e30f5cd56a3a52e0487055f058dd65008064f98","垃圾分类数据管理平台","","ChainNode"
"709ab319-983e-5085-8d38-13879741d601","chain_node:v2_c59a27be2ab55354c84c1775e8dd650667841679","碳排放权注册登记结算系统","","ChainNode"
"70b9c506-1028-5b75-85ce-9cf44512c93a","chain_node:v2_1c0f006eec5b88af868270ee87bad448d9cd258c","氯甲烷","","ChainNode"
"70e97325-28b5-58a0-995b-34825c44ff12","chain_node:v1_61d546c1c3630c02ceeda4cb00231de9aab9cd9f","AI眼镜","","ChainNode"
"70f9d835-72aa-5a1d-a787-5d3b8769ec12","chain_node:v1_6a9233a1689a12505791ff2dbd122446f3ebf504","纸制文具","","ChainNode"
"7117d3aa-9167-53c5-ab45-6f4db1e833fe","chain_node:v1_d3818aa35b13f11e22989cc15dd4aad2108cf2b2","钛白粉","钛白粉概念","ChainNode"
