":START_ID",":END_ID",":TYPE","chain_id","relation_key","contextual_stage","position","mechanism"
"5d53d8e1-10b7-559b-a269-6be760d1d873","e3ad3fe0-77a4-5a9f-a875-bf4e28935335","INPUT_TO","14cc8aee-9c97-5f4f-badd-7645dabc5db6","industry_chain:offshore_engineering_equipment|chain_node:v2_3aad6082b0c554893d6f1d3e0637378af9a874fc|input_to|chain_node:v2_681720cb31641d0e6361ee3855d46b086078e1d3","","","海洋工程用厚钢板以材料、产品、数据或专业服务形式直接进入自升式平台船体与桩腿建造服务的生产或运营；本边不跨越另一独立中间产品。"
"5d5dff20-e621-5e22-bcf5-6115c82143be","f4b0926e-10ad-5f3d-87be-e3b90dd31e48","DEPENDS_ON","e2866074-59cf-50aa-94d3-48aaefdfdc0e","industry_chain:transportation_engineering_epc_services|chain_node:v1_4c2ef98a8a4278b5311ae00709c158ef70dc0b09|depends_on|chain_node:v2_8f7f8bae45b049da86ba93e887b2007c3a8e4718","","","交通工程总承包服务的持续生产、运行或交付依赖交通施工机械设备这一设备、基础设施、软件、平台、许可或专业能力，后者不成为产品物料。"
"5da1789a-a9dc-518c-aad6-51cc425ab0f2","23064c58-9425-5819-aca9-5b52ecfa46e8","INPUT_TO","dd0f3ab2-acd4-5038-8e3e-6dd2ede5a284","industry_chain:flat_and_container_glass_manufacturing|chain_node:v2_5eeeee197b999bd637fba68102fce133e8943fea|input_to|chain_node:v1_ef0e6075fa3ae1ebb8918c57bb808b5ff3e1dd8b","","","石英砂以可采购材料、产品、数据或专业服务形态直接进入玻璃制造的生产或运营；本边不跨越另一独立中间产品。"
"5dbe8579-432a-5536-849b-b28281ae22d9","2afbf898-4678-5328-9806-eb6e05fedf44","DEPENDS_ON","b5e083a9-e544-518b-80c3-81a61e8f4a89","industry_chain:ai_accelerator_semiconductors|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|depends_on|chain_node:v1_6b34aa0d650edd1ba2c288b852fc323fe2cf7dff","","","AI芯片的生产或持续运营依赖集成电路制造这一专用设备、基础设施、软件或专业能力。"
"5dbe8579-432a-5536-849b-b28281ae22d9","9277fad7-ec5c-54f8-b99e-051e2288f9fe","DEPENDS_ON","b5e083a9-e544-518b-80c3-81a61e8f4a89","industry_chain:ai_accelerator_semiconductors|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|depends_on|chain_node:v1_108e38787e6c9dd27ccc484ac673a8ff7db62b04","","","AI芯片的生产或持续运营依赖先进封装这一专用设备、基础设施、软件或专业能力。"
"5dbe8579-432a-5536-849b-b28281ae22d9","f69b213f-3b2e-58b4-9d38-14c6db8e9905","DEPENDS_ON","b5e083a9-e544-518b-80c3-81a61e8f4a89","industry_chain:ai_accelerator_semiconductors|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|depends_on|chain_node:v1_95ea2ad380f2754fc0b93df5e7fb391c24cafbcb","","","AI芯片的生产或持续运营依赖EDA这一专用设备、基础设施、软件或专业能力。"
"5dbe8579-432a-5536-849b-b28281ae22d9","139bd6b8-6a85-5316-a721-9b0f05a8cc00","IS_COMPONENT_OF","ba6c810d-12e5-5028-af71-673150c15d11","industry_chain:ai_personal_computers|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v1_0e3b13e73a3b55837d073e84d74ad22fa340a8c5","","","AI芯片作为承担端侧AI推理的处理器或NPU，在AI PC整机中保留可识别功能并构成其直接部件。"
"5dbe8579-432a-5536-849b-b28281ae22d9","216afc6e-88a3-56b6-900c-81f4370a41c1","IS_COMPONENT_OF","33cc0ef5-24a1-5be0-a50a-4182eed6b3cf","industry_chain:ai_smartphones|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v1_b2f1b86d07523b1982a9c78fcc3c5746b245b076","","","AI芯片在AI手机中保留可识别功能并构成其直接部件或系统组成。"
"5dbe8579-432a-5536-849b-b28281ae22d9","70e97325-28b5-58a0-995b-34825c44ff12","IS_COMPONENT_OF","8e9e9ba9-5437-54d2-b22a-7663bd134f9b","industry_chain:ai_smart_glasses|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v1_61d546c1c3630c02ceeda4cb00231de9aab9cd9f","","","AI芯片在AI眼镜中保留可识别功能并构成其直接部件或系统组成。"
"5dbe8579-432a-5536-849b-b28281ae22d9","80bd750e-0f37-5977-85f1-42864bb33fdc","IS_COMPONENT_OF","097129b7-6b9d-539a-891a-858613f46020","industry_chain:ai_data_center_liquid_cooled_servers|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v1_11d02e5cff7b69c14e3d246a4f5c6529a7fa1497","","","AI芯片在液冷服务器中保留可识别功能并构成其直接部件或系统组成。"
"5dbe8579-432a-5536-849b-b28281ae22d9","bffc24f7-ee58-5bab-83d9-91655dd7422a","IS_COMPONENT_OF","7853baa0-d1b6-5f7a-86c5-a9425a6e3a2c","industry_chain:ai_compute_infrastructure_services|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v2_6864240a7e4553ef4a4af9fc75adedee889cf322","","","AI芯片在AI服务器中保留可识别功能并构成其直接部件或系统组成。"
"5dbe8579-432a-5536-849b-b28281ae22d9","bffc24f7-ee58-5bab-83d9-91655dd7422a","IS_COMPONENT_OF","fef1cc7a-3b83-590b-b2d0-ae4b092ffded","industry_chain:ai_compute_leasing_services|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v2_6864240a7e4553ef4a4af9fc75adedee889cf322","","","AI芯片在AI服务器中保留可识别功能并构成其直接部件或系统组成。"
"5dbe8579-432a-5536-849b-b28281ae22d9","f6d59dba-6424-5c7b-8c5d-1f94117748fa","IS_COMPONENT_OF","b5e083a9-e544-518b-80c3-81a61e8f4a89","industry_chain:ai_accelerator_semiconductors|chain_node:v1_d3a4279cf25285fe048e2ec81c973712d64f7769|is_component_of|chain_node:v2_a79ed9dd43e9f8e8b70917486b773d6af9b7ba60","","","AI芯片在AI加速卡中保留可识别功能并构成其直接部件或系统组成。"
"5dbe8579-432a-5536-849b-b28281ae22d9","40387a75-4132-55fa-bbb6-dd5091caecf1","IS_SUBCATEGORY_OF","","chain_node_relation:771ae9bd-c35f-56db-a80f-78f71ab9274b","","","“AI芯片”的全部稳定语义实例均落入“芯片”的冻结类别边界，关系方向为子类到父类。"
"5dd5f9d2-6e36-55ac-809b-19fb477cb7dd","d74d9857-acff-575c-856d-52a8e4864c70","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:230301|is_subcategory_of|industry:sw:workbook_snapshot_v1:230300","","","Authoritative Industry classification hierarchy"
"5dd7623f-ea22-59de-b50d-e64547d546aa","445d196d-fe70-57f9-a5c9-ae8b504b51ee","INPUT_TO","092b880e-e8e9-5ede-89f3-565cde868494","industry_chain:snack_foods|chain_node:v1_c3f49413ef3f7772db5a6b79863b93373abc46dc|input_to|chain_node:v2_2c7b57896c1e7aa41da524b886121b9e9ceb7bf9","","","休闲食品以可采购材料、产品、数据、权利或专业服务形态直接进入休闲食品零售服务的生产或运营，本边不跨越另一独立中间经济单元。"
"5dfd2160-0eb2-550e-84a0-5d9f4f72ddd7","4d573d41-d72f-5fa4-8a2f-65e4884c0c7a","INPUT_TO","fdd67259-8a4d-50d4-af7d-bc27632d8195","industry_chain:footwear_products|chain_node:v2_eaaa44f4fcf123a0ea60c078ef694a0b1a552617|input_to|chain_node:v2_ba9873f23b31e69c4dd20a1c2544f0a22bbae78f","","","鞋类产品以可采购材料、产品、数据或专业服务形态直接进入鞋类零售服务的生产或运营；本边不跨越另一独立中间产品。"
"5e03bf1f-e933-5449-a439-e42c82c0437d","aada1223-0b5a-5f4f-912f-91e48a41e5d0","IS_COMPONENT_OF","83260430-0cc7-55cf-afc5-f020159cb0de","industry_chain:power_grid_automation_equipment|chain_node:v2_71612ad964a673e56d6fa32a8128f75a44541f1a|is_component_of|chain_node:v1_7de7d62fc96c1ef53ef9a7c1be6845cd1a3454a7","","","电网测量传感器在电网自动化设备中保留可识别的实物、软件、功能或验收边界，是其直接组成。"
"5e434db4-2273-5878-b369-d29f81319136","ff9fecca-6122-523e-83d9-007caf2ab895","INPUT_TO","78c34cd2-0c0f-5b2d-ae1e-01ead87f8bd2","industry_chain:rubber_compounds|chain_node:v2_6554d679d2313dbe3aca08f33dea79e690f88e09|input_to|chain_node:v2_3b791c9ef314a2eed7f860906edbe25fb7c8b500","","","轮胎用炭黑以材料、产品、数据或专业服务形式直接进入轮胎混炼胶密炼服务的生产或运营；本边不跨越另一独立中间产品。"
"5e7f46a6-6ea7-5bcc-8bcd-253939d8043c","04af76a4-9805-5061-ba43-818cefbbc876","IS_COMPONENT_OF","f1698bc2-5c1e-5e71-8ce8-a5783d668117","industry_chain:iris_recognition_modules|chain_node:v2_1fba96063a1639275c9d70957625fb1cc62eb2ff|is_component_of|chain_node:v1_c5ea8ca690c407c7d5dd5afebdd48bc600e88174","","","虹膜识别算法软件在虹膜识别模组中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"5ec22969-c262-5eb9-be4f-1e372b96540e","6c7e8cad-5c79-54a2-8386-ba28d5cb7e89","IS_SUBCATEGORY_OF","","industry:sw:workbook_snapshot_v1:460600|is_subcategory_of|industry:sw:workbook_snapshot_v1:460000","","","Authoritative Industry classification hierarchy"
"5ec3e64d-adcc-5c66-93b2-8b6c89426dfd","6b575cf5-5b5b-570c-835c-ef8818cce8b4","INPUT_TO","77f39cf7-2ede-570a-9e08-2942b1713807","industry_chain:collectible_toys|chain_node:v2_4fdd8a47b5ef341aa0141b58e0363d42d16e4eaf|input_to|chain_node:v1_6852d9c7fa4f5d1e7ef5df186bea5b68801b16cd","","","潮流玩具IP授权服务的合格材料、设备输出或专业服务直接进入收藏玩具的生产、集成或运营。"
"5ec3e64d-adcc-5c66-93b2-8b6c89426dfd","6c5ebe76-a26a-507e-a90c-9ecfdabc4d6c","INPUT_TO","9e2802db-909b-5861-ace3-cea242ea9b0e","industry_chain:blind_box_collectibles|chain_node:v2_4fdd8a47b5ef341aa0141b58e0363d42d16e4eaf|input_to|chain_node:v1_dc11ee6c0b8a8400c625b2eafa285f84061bd0f5","","","潮流玩具IP授权服务作为合格材料、设备输出或专业服务，直接进入盲盒的生产、集成或运营。"
"5ee55746-4a59-5d01-8d0f-f2a401c16211","b855c1c5-9f25-5f9d-9a63-034d414ed9c1","IS_COMPONENT_OF","0e120c2e-2ce8-52ce-b0f2-04cd5c34ffaa","industry_chain:wind_turbines|chain_node:v1_50f364731b616ae766c8cc669f011166988e0d41|is_component_of|chain_node:v2_7892f876d35e753be92f3e1313875f2b2d6b42df","","","风电叶片在双馈风力发电机组中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"5ee55746-4a59-5d01-8d0f-f2a401c16211","ff541064-3912-5108-805d-a6d3a1f8fabc","IS_SUBCATEGORY_OF","","chain_node_relation:6c5fc2fe-4cfb-56eb-960e-4bf7d8926b69","","","“风电叶片”的全部稳定语义实例均落入“风电零部件”的冻结类别边界，关系方向为子类到父类。"
"5f0ec5a6-c5fe-5e5e-bdcd-49fb4816f359","1ddc24f8-aded-5c76-ae1c-78a005819606","INPUT_TO","a3f2c9f5-baa6-5c6c-9794-725b3ce3a8bd","industry_chain:corn_products|chain_node:v2_f71e0f196a58fd2568e9ed10d4633ef70b35a913|input_to|chain_node:v2_5ea22422a9caa280c150c29e5ddfe8a4d4ccc467","","","商品玉米以可采购材料、产品或专业服务形态直接进入玉米淀粉的生产或运营；本边不跨越另一独立中间产品。"
"5f19777c-83f8-5269-9daa-4121d14355b3","c99e2f14-c5eb-5396-9f1c-32d2f55cbaaf","IS_SUBCATEGORY_OF","","chain_node_relation:139bf1d7-ba11-518a-a3fe-5c9d11a2f815","","","“锂电池”的全部稳定语义实例均落入“电池”的冻结类别边界，关系方向为子类到父类。"
"5f1da363-a5c8-501b-9054-2a6d7b584dcf","2f69c5bd-199d-5761-ad99-0b08445861e6","DEPENDS_ON","1057cca9-9c76-5f8d-bc48-3714e81335f0","industry_chain:road_freight_transport_services|chain_node:v1_6c6de763e85297c597608c4a670977eb4265dcad|depends_on|chain_node:v2_d895955ae6bcbf2370c5d7228547a2e2c6656c9f","","","公路货运的持续生产或交付依赖货运仓站基础设施这一专用设备、基础设施、软件或专业能力；后者不成为其物料组成。"
"5f1da363-a5c8-501b-9054-2a6d7b584dcf","6cb62f6a-336d-5c7b-ab3e-60361ac041e0","DEPENDS_ON","1057cca9-9c76-5f8d-bc48-3714e81335f0","industry_chain:road_freight_transport_services|chain_node:v1_6c6de763e85297c597608c4a670977eb4265dcad|depends_on|chain_node:v2_6d725735f9f9aecb5b9d51cb156b191450771b0c","","","公路货运的持续生产或交付依赖数字货运调度平台这一专用设备、基础设施、软件或专业能力；后者不成为其物料组成。"
"5f26db22-d8a6-5b8a-a59d-6868010f8ee0","f7f02f24-b66d-5e52-88b5-7f299063befc","INPUT_TO","08794f8b-0308-564e-a55f-02e30a9863b2","industry_chain:printing_inks|chain_node:v2_5fe2220eb2d8340b2da804400b6c39f187cf0571|input_to|chain_node:v2_77107248db1f827d16c804e167dff6561dcded60","","","水性丙烯酸树脂以材料、产品、数据、权利或专业服务交付物形式直接进入水性油墨分散研磨服务；本边不跨越另一可独立采购或验收的中间节点。"
"5f3fb21b-48ab-55ea-abfb-2e03fc4519bb","2a13b157-51fb-52d8-baf1-6ae030a1e741","INPUT_TO","0eb82f54-0ad4-5533-9555-3a7fe6517cae","industry_chain:human_vaccines|chain_node:v2_89716838fade12dba8f8da6e70b0c5afee818670|input_to|chain_node:v2_73061c913029e4be7592754e5862dce23adb4b14","","","人用疫苗抗原原液以材料、产品、数据或专业服务形式直接进入人用疫苗制剂生产服务的生产或运营；本边不跨越另一独立中间产品。"
"5f4c2337-3ebc-5d5d-b5e9-0b93e9668cb1","ee5f7f80-df16-5f34-8e7a-732d041e4a2f","DEPENDS_ON","cdcef485-3b40-5e82-a415-a4bc2d382a0f","industry_chain:enterprise_ai_agents|chain_node:v2_ab079f2305b67cdfa65aee8673a653d3b9e24316|depends_on|chain_node:v1_77b5d1a0f1cad29aeeff83195b2429e7b3d908c2","","","企业应用软件的持续生产、运行或交付依赖AI智能体这一设备、基础设施、软件、平台或专业能力；后者不成为产品物料。"
"5f64d05b-5380-5a9f-b9e7-1e9f58e4a546","4c4d5e8d-004b-58fc-8081-7576a67d3547","IS_COMPONENT_OF","341e4ecb-6a03-5394-817b-19de161c6d6a","industry_chain:writing_instruments|chain_node:v2_1e9b04ef0af16212cfa061079db729b89f1717e8|is_component_of|chain_node:v2_9fa0e9867e4dca9494e1e091fa0b80fbbfb13cb0","","","圆珠笔芯在一次性圆珠笔成品中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"5f9b573f-cf7d-5bda-a382-d096895b8a1e","67288cd6-8c08-5651-8cc6-c786f8c85952","INPUT_TO","1ca241a7-4a8d-5c57-b142-92b273e67629","industry_chain:clinical_biochemistry_diagnostic_reagents|chain_node:v2_9155e846c3b42071ead00d3eafdd9a0541fb8b1a|input_to|chain_node:v1_6aea693355eb0e57026bb8cad1e6a0833f790959","","","诊断用酶的合格材料、设备输出或专业服务直接进入生化诊断试剂的生产、集成或运营。"
"5fa8cca0-b643-59c9-b9e0-2e08a49f6a80","a897db25-e3b9-5541-9501-99327e745553","DEPENDS_ON","0e0d5ec1-95e9-51f7-ad7a-b6911bc67068","industry_chain:animal_vaccines|chain_node:v2_1a37629880c6aa8fab59e48698c1ff454105fc11|depends_on|chain_node:v1_a5f3e6d6520ea5957ee961b3a4be1a53bcef6191","","","兽医免疫接种服务的生产或持续运营依赖冷链物流服务这一专用设备、基础设施、软件或专业能力。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","103197df-f0b6-5b0f-abc3-744e3befcab3","HAS_NODE","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|has_node|chain_node:v2_7da3036b65b5bac49db664477de66aa451267363","upstream","1","冻结链scope明确给出本节点所属环节；经行业边界复核，农畜水产食材是本链核心经济单元。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","70456070-bfc6-5aa9-b907-b9d2ec7f1348","HAS_NODE","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|has_node|chain_node:v2_d9179210b8819fc34871f9f0a96f6f02c6e6cc1a","downstream","5","冻结链end_use明确给出本节点所属环节；经行业边界复核，终端复热服务是本链核心经济单元。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","a897db25-e3b9-5541-9501-99327e745553","HAS_NODE","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|has_node|chain_node:v1_a5f3e6d6520ea5957ee961b3a4be1a53bcef6191","downstream","4","冻结链scope明确给出本节点所属环节；经行业边界复核，冷链物流服务是本链核心经济单元。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","d077d0d5-53f8-5c03-b30b-cdfa5eedb328","HAS_NODE","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|has_node|chain_node:v2_683d1df62cef122a784563740441ab5bf1fce46d","midstream","2","冻结链scope明确给出本节点所属环节；经行业边界复核，预制菜中央工厂加工服务是本链核心经济单元。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","d60a5605-d4ba-5a74-9b16-e24b4fecd212","HAS_NODE","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|has_node|chain_node:v2_6385fd825fba062933a5d4d04a89aba185e429cf","upstream","1","冻结链scope明确给出本节点所属环节；经行业边界复核，复合调味料是本链核心经济单元。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","d8c19e61-3947-5cb3-9039-0722585cb0ed","HAS_NODE","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|has_node|chain_node:v2_2083b0df9bb28f5c655c9c1b6cdea580f2766eea","midstream","3","冻结链target_output明确给出本节点所属环节；经行业边界复核，即热预制菜是本链核心经济单元。"
"5fd7e261-44ab-5274-86e1-e25a0d4a738e","cb7d17a2-8319-55ae-a633-85d30792c7a3","MAPPED_TO_INDUSTRY","5fd7e261-44ab-5274-86e1-e25a0d4a738e","industry_chain:prepared_meal_products|mapped_to_industry|industry:sw:workbook_snapshot_v1:340406","","","经受控语义复核，产业链目标产出“经标准化预加工并需复热或简单烹饪的菜肴产品”及范围“从农畜水产、调味料和包装到中央工厂加工、冷冻冷藏、仓储配送、品牌渠道与终端复热”与“预加工食品”行业形成实质覆盖；不是仅凭名称共现建立的关系。"
"5fd85009-492e-5726-ac83-17ff527c97e2","83aa62ec-fe43-545d-ab4c-d64b8ce98629","IS_SUBCATEGORY_OF","","chain_node_relation:ce5c1bad-3484-552e-b16b-a45173385fec","","","“食品级赤藓糖醇”的全部 approved 稳定语义实例均落入“代糖”的 approved 类别边界，方向为子类到父类。"
"5fe2f908-376a-54bc-87af-ca7ac3c0b891","77822a39-d680-506b-8bea-e4a3acf7b851","DEPENDS_ON","e08c6f48-3b98-53b9-a1c1-e32ca76dc9e3","industry_chain:data_exchange_and_operation_services|chain_node:v2_b9c7deea006bd20f0551c31b90802cc55a826cdb|depends_on|chain_node:v2_9a56f4e1b9c450c8a7fcee6743cf9e6b0d576270","","","数据交易及运营服务的持续生产或交付依赖隐私计算平台这一专用设备、基础设施、软件或专业能力；后者不成为产品物料。"
"5fea58d2-0666-5871-8bb1-c7bd6adc3193","bef46c86-b944-5b61-b2a1-8b37e8b437c1","INPUT_TO","67df0f77-1297-5ecc-957e-600bba68f33d","industry_chain:municipal_pipeline_construction_services|chain_node:v2_7363f30ced3fea68ba527015754cd88f12452bf3|input_to|chain_node:v2_a67e9ea909893c6fadf809b11a795ef8f9f68513","","","市政给排水管网勘察设计服务以材料、产品、数据或专业服务形式直接进入市政给排水管网安装施工服务的生产或运营；本边不跨越另一独立中间产品。"
"5ffacdb7-b5f9-5a34-be0d-a6fd6776c431","00c9a31b-b5bd-5fda-9d4c-22923cc53140","IS_COMPONENT_OF","a42a1979-4957-5d4b-863c-233dd8a38ff6","industry_chain:household_washing_machines|chain_node:v2_332b37d051080c0c26323f0f4c5513e932c0ef19|is_component_of|chain_node:v1_10d95da300067a992ab5859861080eccf5d3d5fd","","","洗衣机控制器在家用洗衣机中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"5ffdfbdf-8629-5986-9599-c32005e96564","f106d206-f140-5c83-ad45-eb330813d336","IS_COMPONENT_OF","bb652c82-84a5-5108-94c5-df3d511d86cc","industry_chain:memory_semiconductors|chain_node:v2_a9abfaf100ca18221b4432de8df44adc004791d9|is_component_of|chain_node:v2_49b47956e9384dae4fec79172fbbedb30fd5961b","","","NAND Flash存储芯片在固态硬盘（SSD）中保留可识别功能、实物、软件或验收边界，是其直接部件或系统组成。"
"5ffea985-a5fd-5e0e-8c5d-e17670a76cf0","8bc2936a-6ca6-5204-930f-61ac3537c344","INPUT_TO","cf6cbaab-0cc0-55b9-bcef-477afe3a688f","industry_chain:telecommunications_cables_and_accessories|chain_node:v2_620c84480a22bfcd1724166bb404adc7530121ef|input_to|chain_node:v2_2e0dfdd34a38689bcf6604e72224b151ec8a3a09","","","通信光缆制造服务以可采购材料、产品、数据、权利或专业服务形态直接进入通信光缆的生产或运营，本边不跨越另一独立中间经济单元。"
"5ffea985-a5fd-5e0e-8c5d-e17670a76cf0","acb31d28-e918-5425-95d1-21a37f618383","IS_SUBCATEGORY_OF","","chain_node_relation:70a233f9-89c4-54ea-8b3a-b4e52eedb8f6","","","“通信光缆制造服务”的全部 approved 稳定语义实例均落入“通信线缆及配套”的 approved 类别边界，方向为子类到父类。"
"6010e24b-cf43-55ea-8696-d68d50488b80","0125122b-62a3-5232-9f8e-d6e705c14e01","INPUT_TO","5424f843-a628-523d-936d-713955a1d91f","industry_chain:textile_chemicals|chain_node:v2_6ac54b34d88bcc999186a228279c755c44b01e19|input_to|chain_node:v2_1407ea7f0d5dcf6f753751839fd22c0d228c1df7","","","表面活性剂以可采购材料、产品、数据、权利或专业服务形态直接进入纺织助剂配方生产服务的生产或运营，本边不跨越另一独立中间经济单元。"
"6010e24b-cf43-55ea-8696-d68d50488b80","5422706f-9528-5112-8bbe-3ae3da449bf1","INPUT_TO","8c070996-db27-5556-b322-c5aafa7d5845","industry_chain:hair_care_products|chain_node:v2_6ac54b34d88bcc999186a228279c755c44b01e19|input_to|chain_node:v1_43a121064ce5e34c39d8630711d0aacfd70a8035","","","表面活性剂以材料、产品、数据或专业服务形式直接进入洗护用品的生产或运营；本边不跨越另一独立中间产品。"
"60221ba5-3606-53ef-b785-e29b6dcc5d8e","77ddfb58-570d-5bec-b83c-bb778fade889","DEPENDS_ON","b4cad1ba-8aeb-5028-ba2d-586c4477b58f","industry_chain:crystalline_silicon_cell_metallization_equipment|chain_node:v2_15bf0b1d554a348dd3a680bd47996349dca65365|depends_on|chain_node:v1_041a0723d3976cd4c53c76af212087f93534341d","","","晶硅电池金属化工艺的持续生产或交付依赖光伏丝网印刷设备这一专用设备、基础设施、软件或专业能力；后者不成为产品物料。"
"60477c4e-13fb-5659-8946-40f4a4625476","8ca619d0-9dee-5982-a803-c3b1fef6c8f2","INPUT_TO","d7f19e0e-b843-5be5-9b3f-0ab6a5b8a68d","industry_chain:discrete_semiconductors|chain_node:v2_840af9db49d426971fff94419f1d6736afaf18a1|input_to|chain_node:v2_69df10cdd1e727e1a9f2d21a656e6a3aa3c237dc","","","分立器件晶圆制造服务以材料、产品、数据或专业服务形式直接进入分立器件封装测试服务的生产或运营；本边不跨越另一独立中间产品。"
"6057fe09-49ce-5e3c-b367-cb68f37c9769","bec871b9-1fe7-599c-a07c-91b158b885f8","IS_COMPONENT_OF","91e25c29-c52c-5642-bdee-7ed059a162d3","industry_chain:garment_accessories|chain_node:v2_99c9a1f0e90e83a6914f72da384e9bc1e4f2cdc3|is_component_of|chain_node:v2_ab6dda478a515cc02e12f2eb3093fb16b9bea100","","","拉链在成衣中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"60591a85-9e1c-5617-acc6-2e494d2a36d5","234b530d-8dfd-523a-8458-e2cfe638f49e","IS_COMPONENT_OF","f9479de4-a974-530e-90ea-dce21e0c21ad","industry_chain:intelligent_logistics_systems|chain_node:v2_176541a3e6810412ab4d91f4f5fd361bc98ca67a|is_component_of|chain_node:v2_56dcfce40082d2ff9f667d13a5e487b506613966","","","仓储控制软件在智能物流系统中保留可识别的功能、实物或验收边界，是其直接部件或系统组成。"
"6067dc01-3753-5231-874a-13a4bb79f892","b432c2a4-d707-51bd-97b9-46d8ac4105b1","INPUT_TO","0f4d961c-8edc-5c1d-8b92-c270fb2eafc7","industry_chain:synthetic_dyes|chain_node:v2_46841e6854c32ea83cd661347ae3f8430d0b9382|input_to|chain_node:v2_c63ff256abb5a668344297d2f15a05d87913b76c","","","分散染料原染料以可采购材料、产品、数据、权利或专业服务形态直接进入分散染料后处理商品化服务的生产或运营，本边不跨越另一独立中间经济单元。"
"6068cb2d-42a7-5c1e-bf3b-da6bdfb74ea8","867c9ed1-0b00-5703-ae18-4eba95c852d7","INPUT_TO","40f08d58-5cf2-5872-b6bf-55c0a0507ac0","industry_chain:automotive_giga_casting|chain_node:v2_61897993fae85c4d52fcc96571dcbbe8de78278a|input_to|chain_node:v1_21f0b8019df5edd5ed48eededae4ef145c0150c3","","","免热处理压铸铝合金作为直接材料投入进入一体化压铸工艺能力，支撑大型结构件在压铸后免除传统热处理。"
"6068cb2d-42a7-5c1e-bf3b-da6bdfb74ea8","bfd830b5-e7a3-54e2-8678-600b5d40e188","INPUT_TO","40f08d58-5cf2-5872-b6bf-55c0a0507ac0","industry_chain:automotive_giga_casting|chain_node:v2_61897993fae85c4d52fcc96571dcbbe8de78278a|input_to|chain_node:v1_493990d76d57ff278d575c698b83795b5b5ddc17","","","免热处理压铸铝合金直接进入汽车一体化压铸生产活动，用于满足车身大型结构件的强度、韧性和尺寸稳定要求。"
"6074f556-8676-5284-890e-ba9ec2faae45","25f0369f-b647-599e-ab8f-1c7a25c8e525","HAS_NODE","6074f556-8676-5284-890e-ba9ec2faae45","industry_chain:photovoltaic_manufacturing_equipment|has_node|chain_node:v2_7b878c031ba715a224d0790a7cbddbaa528f0282","downstream","3","冻结链scope界定“从真空、热场、运动控制、激光、沉积和自动化部件到拉晶切片、电池工艺、组件封装设备、集成与维保”，并完成节点边界及直接经济作用复核；晶硅光伏制造设备产线是该选定路线的核心可观测经济单元。"
"6074f556-8676-5284-890e-ba9ec2faae45","2c0fde9c-92ec-5f9b-9385-478ae92a5f00","HAS_NODE","6074f556-8676-5284-890e-ba9ec2faae45","industry_chain:photovoltaic_manufacturing_equipment|has_node|chain_node:v2_0ebfa7c2f52c3ec779c48762d40570c31cdfde56","upstream","1","冻结链scope界定“从真空、热场、运动控制、激光、沉积和自动化部件到拉晶切片、电池工艺、组件封装设备、集成与维保”，并完成节点边界及直接经济作用复核；光伏金刚线切片机是该选定路线的核心可观测经济单元。"
"6074f556-8676-5284-890e-ba9ec2faae45","8b4618cc-5ea1-5764-acbf-9bad33d0356b","HAS_NODE","6074f556-8676-5284-890e-ba9ec2faae45","industry_chain:photovoltaic_manufacturing_equipment|has_node|chain_node:v2_eb03682d845cdfa2d4c95e704a63f4bd990601b6","midstream","2","冻结链scope界定“从真空、热场、运动控制、激光、沉积和自动化部件到拉晶切片、电池工艺、组件封装设备、集成与维保”，并完成节点边界及直接经济作用复核；晶硅光伏制造产线集成服务是该选定路线的核心可观测经济单元。"
